season,date,home,away,market,label,direction,line,actual,won,blended_hit_rate,n_total
1920,2019-08-31,West Ham,Norwich,match_cards,Total match cards,UNDER,3.5,3.0,True,75.0,20
1920,2019-09-01,Arsenal,Tottenham,home_goals,Arsenal to score,UNDER,1.5,2.0,False,75.0,20
1920,2019-09-01,Arsenal,Tottenham,home_corners,Arsenal corners,OVER,3.5,11.0,True,75.0,20
1920,2019-09-01,Arsenal,Tottenham,away_corners,Tottenham corners,OVER,3.5,6.0,True,80.0,20
1920,2019-09-01,Arsenal,Tottenham,home_sot,Arsenal shots on target,OVER,1.5,8.0,True,75.0,20
1920,2019-09-01,Arsenal,Tottenham,away_sot,Tottenham shots on target,OVER,2.5,9.0,True,85.0,20
1920,2019-09-01,Arsenal,Tottenham,match_cards,Total match cards,OVER,1.5,8.0,True,85.0,20
1920,2019-09-01,Everton,Wolves,home_goals,Everton to score,UNDER,2.5,3.0,False,90.0,20
1920,2019-09-01,Everton,Wolves,away_goals,Wolves to score,UNDER,2.5,2.0,True,95.0,20
1920,2019-09-01,Everton,Wolves,home_corners,Everton corners,OVER,3.5,7.0,True,75.0,20
1920,2019-09-01,Everton,Wolves,away_corners,Wolves corners,UNDER,7.5,7.0,True,90.0,20
1920,2019-09-01,Everton,Wolves,home_sot,Everton shots on target,UNDER,6.5,6.0,True,85.0,20
1920,2019-09-01,Everton,Wolves,away_sot,Wolves shots on target,UNDER,3.5,5.0,False,80.0,20
1920,2019-09-01,Everton,Wolves,match_cards,Total match cards,UNDER,4.5,6.0,False,75.0,20
1920,2019-09-14,Liverpool,Newcastle,home_goals,Liverpool to score,OVER,0.5,3.0,True,85.0,20
1920,2019-09-14,Liverpool,Newcastle,away_goals,Newcastle to score,UNDER,1.5,1.0,True,80.0,20
1920,2019-09-14,Liverpool,Newcastle,home_corners,Liverpool corners,OVER,3.5,10.0,True,80.0,20
1920,2019-09-14,Liverpool,Newcastle,away_corners,Newcastle corners,UNDER,5.5,1.0,True,75.0,20
1920,2019-09-14,Liverpool,Newcastle,home_sot,Liverpool shots on target,OVER,2.5,9.0,True,75.0,20
1920,2019-09-14,Liverpool,Newcastle,away_sot,Newcastle shots on target,UNDER,5.5,1.0,True,80.0,20
1920,2019-09-14,Liverpool,Newcastle,match_cards,Total match cards,UNDER,4.5,0.0,True,80.0,20
1920,2019-09-14,Brighton,Burnley,home_goals,Brighton to score,UNDER,2.5,1.0,True,85.0,20
1920,2019-09-14,Brighton,Burnley,away_goals,Burnley to score,OVER,0.5,1.0,True,75.0,20
1920,2019-09-14,Brighton,Burnley,home_corners,Brighton corners,UNDER,7.5,3.0,True,75.0,20
1920,2019-09-14,Brighton,Burnley,away_corners,Burnley corners,OVER,3.5,6.0,True,75.0,20
1920,2019-09-14,Brighton,Burnley,home_sot,Brighton shots on target,UNDER,6.5,5.0,True,80.0,20
1920,2019-09-14,Brighton,Burnley,away_sot,Burnley shots on target,UNDER,5.5,1.0,True,80.0,20
1920,2019-09-14,Brighton,Burnley,match_cards,Total match cards,UNDER,5.5,2.0,True,90.0,20
1920,2019-09-14,Tottenham,Crystal Palace,home_goals,Tottenham to score,UNDER,2.5,4.0,False,80.0,20
1920,2019-09-14,Tottenham,Crystal Palace,away_goals,Crystal Palace to score,UNDER,2.5,0.0,True,85.0,20
1920,2019-09-14,Tottenham,Crystal Palace,home_corners,Tottenham corners,OVER,3.5,4.0,True,80.0,20
1920,2019-09-14,Tottenham,Crystal Palace,away_corners,Crystal Palace corners,OVER,2.5,3.0,True,80.0,20
1920,2019-09-14,Tottenham,Crystal Palace,home_sot,Tottenham shots on target,OVER,2.5,5.0,True,85.0,20
1920,2019-09-14,Tottenham,Crystal Palace,away_sot,Crystal Palace shots on target,OVER,2.5,6.0,True,75.0,20
1920,2019-09-14,Tottenham,Crystal Palace,match_cards,Total match cards,OVER,1.5,6.0,True,80.0,20
1920,2019-09-14,Sheffield United,Southampton,home_goals,Sheffield United to score,OVER,0.5,0.0,False,95.0,20
1920,2019-09-14,Sheffield United,Southampton,away_goals,Southampton to score,UNDER,2.5,1.0,True,90.0,20
1920,2019-09-14,Sheffield United,Southampton,home_corners,Sheffield United corners,OVER,2.5,12.0,True,90.0,20
1920,2019-09-14,Sheffield United,Southampton,away_corners,Southampton corners,UNDER,7.5,6.0,True,90.0,20
1920,2019-09-14,Sheffield United,Southampton,home_sot,Sheffield United shots on target,UNDER,5.5,4.0,True,75.0,20
1920,2019-09-14,Sheffield United,Southampton,away_sot,Southampton shots on target,UNDER,4.5,7.0,False,75.0,20
1920,2019-09-14,Sheffield United,Southampton,match_cards,Total match cards,UNDER,4.5,3.0,True,85.0,20
1920,2019-09-14,Man United,Leicester,home_goals,Man United to score,UNDER,1.5,1.0,True,85.0,20
1920,2019-09-14,Man United,Leicester,away_goals,Leicester to score,OVER,0.5,0.0,False,75.0,20
1920,2019-09-14,Man United,Leicester,home_corners,Man United corners,OVER,2.5,3.0,True,90.0,20
1920,2019-09-14,Man United,Leicester,away_corners,Leicester corners,UNDER,6.5,9.0,False,75.0,20
1920,2019-09-14,Man United,Leicester,home_sot,Man United shots on target,UNDER,5.5,5.0,True,85.0,20
1920,2019-09-14,Man United,Leicester,away_sot,Leicester shots on target,OVER,2.5,3.0,True,75.0,20
1920,2019-09-14,Man United,Leicester,match_cards,Total match cards,UNDER,5.5,3.0,True,85.0,20
1920,2019-09-14,Wolves,Chelsea,home_goals,Wolves to score,UNDER,2.5,2.0,True,90.0,20
1920,2019-09-14,Wolves,Chelsea,away_goals,Chelsea to score,UNDER,2.5,5.0,False,80.0,20
1920,2019-09-14,Wolves,Chelsea,home_corners,Wolves corners,UNDER,6.5,7.0,False,75.0,20
1920,2019-09-14,Wolves,Chelsea,away_corners,Chelsea corners,UNDER,6.5,5.0,True,75.0,20
1920,2019-09-14,Wolves,Chelsea,home_sot,Wolves shots on target,UNDER,5.5,4.0,True,90.0,20
1920,2019-09-14,Wolves,Chelsea,away_sot,Chelsea shots on target,UNDER,6.5,6.0,True,75.0,20
1920,2019-09-14,Wolves,Chelsea,match_cards,Total match cards,UNDER,4.5,3.0,True,75.0,20
1920,2019-09-14,Norwich,Man City,home_goals,Norwich to score,UNDER,2.5,3.0,False,95.0,20
1920,2019-09-14,Norwich,Man City,away_corners,Man City corners,OVER,3.5,16.0,True,75.0,20
1920,2019-09-14,Norwich,Man City,home_sot,Norwich shots on target,UNDER,5.5,3.0,True,80.0,20
1920,2019-09-14,Norwich,Man City,match_cards,Total match cards,UNDER,4.5,4.0,True,95.0,20
1920,2019-09-15,Bournemouth,Everton,home_goals,Bournemouth to score,UNDER,2.5,3.0,False,85.0,20
1920,2019-09-15,Bournemouth,Everton,home_corners,Bournemouth corners,UNDER,6.5,7.0,False,75.0,20
1920,2019-09-15,Bournemouth,Everton,away_corners,Everton corners,OVER,3.5,7.0,True,90.0,20
1920,2019-09-15,Bournemouth,Everton,home_sot,Bournemouth shots on target,UNDER,5.5,6.0,False,80.0,20
1920,2019-09-15,Bournemouth,Everton,away_sot,Everton shots on target,OVER,2.5,5.0,True,80.0,20
1920,2019-09-15,Bournemouth,Everton,match_cards,Total match cards,UNDER,5.5,4.0,True,85.0,20
1920,2019-09-15,Watford,Arsenal,home_goals,Watford to score,UNDER,2.5,2.0,True,80.0,20
1920,2019-09-15,Watford,Arsenal,away_goals,Arsenal to score,OVER,0.5,2.0,True,95.0,20
1920,2019-09-15,Watford,Arsenal,home_corners,Watford corners,OVER,3.5,7.0,True,80.0,20
1920,2019-09-15,Watford,Arsenal,away_corners,Arsenal corners,OVER,3.5,1.0,False,80.0,20
1920,2019-09-15,Watford,Arsenal,home_sot,Watford shots on target,OVER,2.5,7.0,True,85.0,20
1920,2019-09-15,Watford,Arsenal,away_sot,Arsenal shots on target,OVER,2.5,4.0,True,80.0,20
1920,2019-09-15,Watford,Arsenal,match_cards,Total match cards,OVER,2.5,6.0,True,75.0,20
1920,2019-09-16,Aston Villa,West Ham,home_goals,Aston Villa to score,UNDER,2.5,0.0,True,95.0,20
1920,2019-09-16,Aston Villa,West Ham,away_goals,West Ham to score,UNDER,2.5,0.0,True,80.0,20
1920,2019-09-16,Aston Villa,West Ham,away_corners,West Ham corners,OVER,3.5,4.0,True,75.0,20
1920,2019-09-16,Aston Villa,West Ham,home_sot,Aston Villa shots on target,OVER,3.5,5.0,True,75.0,20
1920,2019-09-16,Aston Villa,West Ham,away_sot,West Ham shots on target,OVER,2.5,1.0,False,75.0,20
1920,2019-09-16,Aston Villa,West Ham,match_cards,Total match cards,UNDER,4.5,4.0,True,75.0,20
1920,2019-09-20,Southampton,Bournemouth,home_goals,Southampton to score,UNDER,2.5,1.0,True,75.0,20
1920,2019-09-20,Southampton,Bournemouth,away_goals,Bournemouth to score,OVER,0.5,3.0,True,85.0,20
1920,2019-09-20,Southampton,Bournemouth,home_corners,Southampton corners,OVER,3.5,4.0,True,95.0,20
1920,2019-09-20,Southampton,Bournemouth,away_corners,Bournemouth corners,UNDER,5.5,5.0,True,75.0,20
1920,2019-09-20,Southampton,Bournemouth,home_sot,Southampton shots on target,UNDER,5.5,6.0,False,75.0,20
1920,2019-09-20,Southampton,Bournemouth,away_sot,Bournemouth shots on target,OVER,3.5,3.0,False,80.0,20
1920,2019-09-20,Southampton,Bournemouth,match_cards,Total match cards,UNDER,4.5,4.0,True,80.0,20
1920,2019-09-21,Everton,Sheffield United,home_goals,Everton to score,UNDER,2.5,0.0,True,90.0,20
1920,2019-09-21,Everton,Sheffield United,away_goals,Sheffield United to score,UNDER,2.5,2.0,True,90.0,20
1920,2019-09-21,Everton,Sheffield United,home_corners,Everton corners,UNDER,7.5,12.0,False,85.0,20
1920,2019-09-21,Everton,Sheffield United,away_corners,Sheffield United corners,OVER,3.5,3.0,False,85.0,20
1920,2019-09-21,Everton,Sheffield United,home_sot,Everton shots on target,UNDER,6.5,3.0,True,80.0,20
1920,2019-09-21,Everton,Sheffield United,away_sot,Sheffield United shots on target,UNDER,4.5,1.0,True,75.0,20
1920,2019-09-21,Everton,Sheffield United,match_cards,Total match cards,UNDER,4.5,4.0,True,80.0,20
1920,2019-09-21,Burnley,Norwich,home_goals,Burnley to score,OVER,0.5,2.0,True,85.0,20
1920,2019-09-21,Burnley,Norwich,away_goals,Norwich to score,OVER,0.5,0.0,False,85.0,20
1920,2019-09-21,Burnley,Norwich,home_corners,Burnley corners,OVER,1.5,7.0,True,85.0,20
1920,2019-09-21,Burnley,Norwich,away_corners,Norwich corners,OVER,3.5,3.0,False,75.0,20
1920,2019-09-21,Burnley,Norwich,home_sot,Burnley shots on target,UNDER,7.5,6.0,True,80.0,20
1920,2019-09-21,Burnley,Norwich,away_sot,Norwich shots on target,OVER,3.5,2.0,False,75.0,20
1920,2019-09-21,Burnley,Norwich,match_cards,Total match cards,UNDER,4.5,1.0,True,90.0,20
1920,2019-09-21,Man City,Watford,away_goals,Watford to score,UNDER,1.5,0.0,True,80.0,20
1920,2019-09-21,Man City,Watford,home_corners,Man City corners,OVER,1.5,5.0,True,85.0,20
1920,2019-09-21,Man City,Watford,away_corners,Watford corners,UNDER,5.5,4.0,True,75.0,20
1920,2019-09-21,Man City,Watford,away_sot,Watford shots on target,UNDER,4.5,4.0,True,80.0,20
1920,2019-09-21,Man City,Watford,match_cards,Total match cards,OVER,1.5,4.0,True,80.0,20
1920,2019-09-21,Newcastle,Brighton,home_goals,Newcastle to score,OVER,0.5,0.0,False,85.0,20
1920,2019-09-21,Newcastle,Brighton,away_goals,Brighton to score,UNDER,1.5,0.0,True,80.0,20
1920,2019-09-21,Newcastle,Brighton,home_corners,Newcastle corners,OVER,3.5,5.0,True,85.0,20
1920,2019-09-21,Newcastle,Brighton,away_corners,Brighton corners,UNDER,7.5,3.0,True,80.0,20
1920,2019-09-21,Newcastle,Brighton,home_sot,Newcastle shots on target,UNDER,6.5,4.0,True,85.0,20
1920,2019-09-21,Newcastle,Brighton,away_sot,Brighton shots on target,UNDER,4.5,3.0,True,75.0,20
1920,2019-09-21,Newcastle,Brighton,match_cards,Total match cards,UNDER,5.5,3.0,True,95.0,20
1920,2019-09-21,Leicester,Tottenham,home_goals,Leicester to score,UNDER,2.5,2.0,True,90.0,20
1920,2019-09-21,Leicester,Tottenham,away_goals,Tottenham to score,UNDER,2.5,1.0,True,90.0,20
1920,2019-09-21,Leicester,Tottenham,home_corners,Leicester corners,OVER,3.5,8.0,True,75.0,20
1920,2019-09-21,Leicester,Tottenham,away_corners,Tottenham corners,OVER,3.5,2.0,False,75.0,20
1920,2019-09-21,Leicester,Tottenham,home_sot,Leicester shots on target,OVER,2.5,7.0,True,80.0,20
1920,2019-09-21,Leicester,Tottenham,away_sot,Tottenham shots on target,UNDER,5.5,4.0,True,90.0,20
1920,2019-09-21,Leicester,Tottenham,match_cards,Total match cards,UNDER,5.5,3.0,True,85.0,20
1920,2019-09-22,Arsenal,Aston Villa,home_goals,Arsenal to score,UNDER,2.5,3.0,False,90.0,20
1920,2019-09-22,Arsenal,Aston Villa,away_goals,Aston Villa to score,OVER,0.5,2.0,True,85.0,20
1920,2019-09-22,Arsenal,Aston Villa,away_corners,Aston Villa corners,OVER,2.5,4.0,True,80.0,20
1920,2019-09-22,Arsenal,Aston Villa,home_sot,Arsenal shots on target,UNDER,5.5,6.0,False,75.0,20
1920,2019-09-22,Arsenal,Aston Villa,match_cards,Total match cards,OVER,3.5,7.0,True,75.0,20
1920,2019-09-22,Chelsea,Liverpool,home_goals,Chelsea to score,UNDER,2.5,1.0,True,85.0,20
1920,2019-09-22,Chelsea,Liverpool,away_goals,Liverpool to score,OVER,1.5,2.0,True,80.0,20
1920,2019-09-22,Chelsea,Liverpool,home_corners,Chelsea corners,UNDER,5.5,6.0,False,75.0,20
1920,2019-09-22,Chelsea,Liverpool,away_corners,Liverpool corners,OVER,3.5,4.0,True,80.0,20
1920,2019-09-22,Chelsea,Liverpool,home_sot,Chelsea shots on target,UNDER,6.5,2.0,True,75.0,20
1920,2019-09-22,Chelsea,Liverpool,away_sot,Liverpool shots on target,OVER,3.5,3.0,False,75.0,20
1920,2019-09-22,Chelsea,Liverpool,match_cards,Total match cards,UNDER,2.5,6.0,False,75.0,20
1920,2019-09-22,Crystal Palace,Wolves,away_goals,Wolves to score,UNDER,2.5,1.0,True,80.0,20
1920,2019-09-22,Crystal Palace,Wolves,home_corners,Crystal Palace corners,UNDER,5.5,6.0,False,75.0,20
1920,2019-09-22,Crystal Palace,Wolves,away_corners,Wolves corners,OVER,3.5,7.0,True,80.0,20
1920,2019-09-22,Crystal Palace,Wolves,home_sot,Crystal Palace shots on target,UNDER,6.5,4.0,True,85.0,20
1920,2019-09-22,Crystal Palace,Wolves,away_sot,Wolves shots on target,UNDER,5.5,4.0,True,80.0,20
1920,2019-09-22,Crystal Palace,Wolves,match_cards,Total match cards,OVER,1.5,4.0,True,85.0,20
1920,2019-09-22,West Ham,Man United,home_goals,West Ham to score,OVER,0.5,2.0,True,80.0,20
1920,2019-09-22,West Ham,Man United,away_goals,Man United to score,UNDER,1.5,0.0,True,80.0,20
1920,2019-09-22,West Ham,Man United,home_corners,West Ham corners,UNDER,7.5,3.0,True,80.0,20
1920,2019-09-22,West Ham,Man United,away_corners,Man United corners,UNDER,7.5,7.0,True,75.0,20
1920,2019-09-22,West Ham,Man United,home_sot,West Ham shots on target,OVER,2.5,6.0,True,85.0,20
1920,2019-09-22,West Ham,Man United,away_sot,Man United shots on target,OVER,2.5,3.0,True,80.0,20
1920,2019-09-22,West Ham,Man United,match_cards,Total match cards,OVER,1.5,4.0,True,100.0,20
1920,2019-09-28,Chelsea,Brighton,home_goals,Chelsea to score,OVER,0.5,2.0,True,80.0,20
1920,2019-09-28,Chelsea,Brighton,away_goals,Brighton to score,UNDER,2.5,0.0,True,90.0,20
1920,2019-09-28,Chelsea,Brighton,home_corners,Chelsea corners,OVER,4.5,5.0,True,85.0,20
1920,2019-09-28,Chelsea,Brighton,away_corners,Brighton corners,UNDER,6.5,2.0,True,80.0,20
1920,2019-09-28,Chelsea,Brighton,home_sot,Chelsea shots on target,OVER,2.5,10.0,True,85.0,20
1920,2019-09-28,Chelsea,Brighton,away_sot,Brighton shots on target,UNDER,4.5,1.0,True,75.0,20
1920,2019-09-28,Chelsea,Brighton,match_cards,Total match cards,UNDER,5.5,5.0,True,85.0,20
1920,2019-09-28,Everton,Man City,home_goals,Everton to score,UNDER,2.5,1.0,True,85.0,20
1920,2019-09-28,Everton,Man City,away_goals,Man City to score,OVER,0.5,3.0,True,75.0,20
1920,2019-09-28,Everton,Man City,away_corners,Man City corners,OVER,2.5,2.0,False,75.0,20
1920,2019-09-28,Everton,Man City,home_sot,Everton shots on target,UNDER,5.5,8.0,False,75.0,20
1920,2019-09-28,Everton,Man City,away_sot,Man City shots on target,UNDER,7.5,9.0,False,75.0,20
1920,2019-09-28,Everton,Man City,match_cards,Total match cards,UNDER,4.5,4.0,True,80.0,20
1920,2019-09-28,Tottenham,Southampton,home_goals,Tottenham to score,OVER,0.5,2.0,True,75.0,20
1920,2019-09-28,Tottenham,Southampton,away_goals,Southampton to score,UNDER,2.5,1.0,True,95.0,20
1920,2019-09-28,Tottenham,Southampton,home_corners,Tottenham corners,OVER,2.5,6.0,True,75.0,20
1920,2019-09-28,Tottenham,Southampton,away_corners,Southampton corners,OVER,3.5,6.0,True,80.0,20
1920,2019-09-28,Tottenham,Southampton,home_sot,Tottenham shots on target,OVER,2.5,4.0,True,90.0,20
1920,2019-09-28,Tottenham,Southampton,away_sot,Southampton shots on target,OVER,2.5,6.0,True,85.0,20
1920,2019-09-28,Tottenham,Southampton,match_cards,Total match cards,OVER,1.5,3.0,True,80.0,20
1920,2019-09-28,Wolves,Watford,home_goals,Wolves to score,OVER,0.5,2.0,True,90.0,20
1920,2019-09-28,Wolves,Watford,away_goals,Watford to score,UNDER,1.5,0.0,True,80.0,20
1920,2019-09-28,Wolves,Watford,home_corners,Wolves corners,UNDER,6.5,1.0,True,75.0,20
1920,2019-09-28,Wolves,Watford,away_corners,Watford corners,OVER,3.5,6.0,True,85.0,20
1920,2019-09-28,Wolves,Watford,home_sot,Wolves shots on target,OVER,2.5,2.0,False,75.0,20
1920,2019-09-28,Wolves,Watford,away_sot,Watford shots on target,UNDER,4.5,5.0,False,75.0,20
1920,2019-09-28,Wolves,Watford,match_cards,Total match cards,OVER,1.5,1.0,False,90.0,20
1920,2019-09-28,Crystal Palace,Norwich,home_goals,Crystal Palace to score,OVER,0.5,2.0,True,80.0,16
1920,2019-09-28,Crystal Palace,Norwich,home_corners,Crystal Palace corners,OVER,4.5,5.0,True,75.0,16
1920,2019-09-28,Crystal Palace,Norwich,away_corners,Norwich corners,UNDER,7.5,5.0,True,75.0,16
1920,2019-09-28,Crystal Palace,Norwich,home_sot,Crystal Palace shots on target,OVER,3.5,3.0,False,76.7,16
1920,2019-09-28,Crystal Palace,Norwich,away_sot,Norwich shots on target,OVER,2.5,3.0,True,86.7,16
1920,2019-09-28,Crystal Palace,Norwich,match_cards,Total match cards,OVER,1.5,4.0,True,86.7,16
1920,2019-09-28,Aston Villa,Burnley,home_goals,Aston Villa to score,UNDER,2.5,2.0,True,90.0,16
1920,2019-09-28,Aston Villa,Burnley,away_goals,Burnley to score,UNDER,2.5,2.0,True,78.3,16
1920,2019-09-28,Aston Villa,Burnley,home_corners,Aston Villa corners,UNDER,7.5,7.0,True,76.7,16
1920,2019-09-28,Aston Villa,Burnley,away_corners,Burnley corners,OVER,3.5,3.0,False,75.0,16
1920,2019-09-28,Aston Villa,Burnley,home_sot,Aston Villa shots on target,OVER,2.5,3.0,True,81.7,16
1920,2019-09-28,Aston Villa,Burnley,away_sot,Burnley shots on target,UNDER,5.5,3.0,True,78.3,16
1920,2019-09-28,Aston Villa,Burnley,match_cards,Total match cards,UNDER,5.5,5.0,True,78.3,16
1920,2019-09-28,Bournemouth,West Ham,home_goals,Bournemouth to score,UNDER,2.5,2.0,True,75.0,20
1920,2019-09-28,Bournemouth,West Ham,away_goals,West Ham to score,OVER,0.5,2.0,True,85.0,20
1920,2019-09-28,Bournemouth,West Ham,home_corners,Bournemouth corners,UNDER,7.5,6.0,True,80.0,20
1920,2019-09-28,Bournemouth,West Ham,away_corners,West Ham corners,OVER,3.5,6.0,True,80.0,20
1920,2019-09-28,Bournemouth,West Ham,home_sot,Bournemouth shots on target,OVER,2.5,5.0,True,90.0,20
1920,2019-09-28,Bournemouth,West Ham,away_sot,West Ham shots on target,OVER,4.5,6.0,True,75.0,20
1920,2019-09-28,Bournemouth,West Ham,match_cards,Total match cards,UNDER,4.5,4.0,True,95.0,20
1920,2019-09-28,Sheffield United,Liverpool,home_goals,Sheffield United to score,UNDER,1.5,0.0,True,78.3,16
1920,2019-09-28,Sheffield United,Liverpool,away_goals,Liverpool to score,OVER,0.5,1.0,True,83.3,16
1920,2019-09-28,Sheffield United,Liverpool,home_corners,Sheffield United corners,UNDER,6.5,6.0,True,75.0,16
1920,2019-09-28,Sheffield United,Liverpool,away_corners,Liverpool corners,OVER,3.5,5.0,True,78.3,16
1920,2019-09-28,Sheffield United,Liverpool,home_sot,Sheffield United shots on target,UNDER,3.5,2.0,True,81.7,16
1920,2019-09-28,Sheffield United,Liverpool,away_sot,Liverpool shots on target,OVER,2.5,4.0,True,91.7,16
1920,2019-09-28,Sheffield United,Liverpool,match_cards,Total match cards,UNDER,3.5,2.0,True,78.3,16
1920,2019-09-29,Leicester,Newcastle,home_goals,Leicester to score,UNDER,2.5,5.0,False,75.0,20
1920,2019-09-29,Leicester,Newcastle,away_goals,Newcastle to score,UNDER,1.5,0.0,True,80.0,20
1920,2019-09-29,Leicester,Newcastle,home_corners,Leicester corners,OVER,3.5,9.0,True,80.0,20
1920,2019-09-29,Leicester,Newcastle,away_corners,Newcastle corners,UNDER,6.5,0.0,True,90.0,20
1920,2019-09-29,Leicester,Newcastle,home_sot,Leicester shots on target,UNDER,5.5,5.0,True,80.0,20
1920,2019-09-29,Leicester,Newcastle,away_sot,Newcastle shots on target,UNDER,5.5,0.0,True,85.0,20
1920,2019-09-29,Leicester,Newcastle,match_cards,Total match cards,UNDER,4.5,3.0,True,80.0,20
1920,2019-09-30,Man United,Arsenal,home_goals,Man United to score,UNDER,2.5,1.0,True,80.0,20
1920,2019-09-30,Man United,Arsenal,away_goals,Arsenal to score,UNDER,2.5,1.0,True,90.0,20
1920,2019-09-30,Man United,Arsenal,home_corners,Man United corners,OVER,3.5,8.0,True,75.0,20
1920,2019-09-30,Man United,Arsenal,away_corners,Arsenal corners,UNDER,6.5,7.0,False,75.0,20
1920,2019-09-30,Man United,Arsenal,away_sot,Arsenal shots on target,UNDER,6.5,5.0,True,80.0,20
1920,2019-09-30,Man United,Arsenal,match_cards,Total match cards,OVER,3.5,6.0,True,80.0,20
1920,2019-10-05,West Ham,Crystal Palace,away_goals,Crystal Palace to score,UNDER,2.5,2.0,True,85.0,20
1920,2019-10-05,West Ham,Crystal Palace,home_corners,West Ham corners,OVER,2.5,2.0,False,75.0,20
1920,2019-10-05,West Ham,Crystal Palace,away_corners,Crystal Palace corners,UNDER,7.5,2.0,True,85.0,20
1920,2019-10-05,West Ham,Crystal Palace,home_sot,West Ham shots on target,OVER,2.5,4.0,True,90.0,20
1920,2019-10-05,West Ham,Crystal Palace,away_sot,Crystal Palace shots on target,UNDER,5.5,4.0,True,75.0,20
1920,2019-10-05,West Ham,Crystal Palace,match_cards,Total match cards,OVER,1.5,5.0,True,95.0,20
1920,2019-10-05,Brighton,Tottenham,home_goals,Brighton to score,UNDER,1.5,3.0,False,75.0,20
1920,2019-10-05,Brighton,Tottenham,away_goals,Tottenham to score,OVER,0.5,0.0,False,75.0,20
1920,2019-10-05,Brighton,Tottenham,home_corners,Brighton corners,UNDER,8.5,4.0,True,85.0,20
1920,2019-10-05,Brighton,Tottenham,away_corners,Tottenham corners,OVER,4.5,4.0,False,75.0,20
1920,2019-10-05,Brighton,Tottenham,home_sot,Brighton shots on target,OVER,2.5,6.0,True,80.0,20
